5293715245116917|11|2027|127
5293711183465625|08|2026|157
5293717942920466|03|2025|389
5293717202223144|09|2024|978
5293719939596966|05|2034|435
5293714979069122|11|2033|695
5293714241394021|04|2027|229
5293717117333862|11|2024|629
5293711323706144|05|2024|330
5293713505461004|07|2030|179
5293717565495983|10|2029|380
5293715305940575|07|2032|729
5293715428228464|12|2029|470
5293713059576703|10|2033|161
5293714376657365|12|2025|115
5293715424388970|09|2030|166
5293718363900692|12|2029|372
5293711791341953|10|2027|355
5293714501407344|12|2032|918
5293717651029844|03|2027|904
5293715214344949|04|2031|472
5293718620056668|12|2031|154
5293711631908737|05|2025|826
5293718828142804|03|2024|153
5293717199278197|02|2027|698
5293718135442684|01|2033|592
5293719021222462|04|2024|675
5293714329216143|10|2032|102
5293717144360184|08|2025|927
5293712757860842|01|2034|609
5293714302541596|11|2025|204
5293717670300919|01|2025|581
5293714026490225|03|2024|411
5293718817698827|08|2033|801
5293718412206685|12|2032|990
5293715142423995|04|2025|930
5293715005279106|01|2025|887
5293717589073889|06|2025|375
5293715649080626|12|2024|865
5293717949363312|04|2030|730
5293718727912318|06|2028|319
5293714295732390|04|2027|869
5293714954704569|10|2024|466
5293713957786564|02|2024|370
5293712969628249|10|2025|854
5293718217279253|01|2033|308
5293719056373345|09|2031|867
5293712051602184|09|2033|312
5293715700531095|11|2032|500
5293717230065275|11|2027|543
5293714194295289|12|2032|667
5293718161999664|11|2024|269
5293717233653632|06|2030|965
5293716323226395|02|2026|919
5293713380483629|12|2031|600
5293718592831842|09|2031|357
5293715540414306|01|2029|827
5293712112112656|11|2026|738
5293718201135430|05|2026|962
5293712852102684|09|2024|788
5293717791339478|09|2032|951
5293712930452319|10|2028|396
5293716283024414|01|2028|204
5293716012780248|11|2030|865
5293713925237428|09|2025|709
5293714255113866|05|2034|927
5293719590830901|10|2024|140
5293718008343778|05|2033|299
5293715196348500|10|2032|405
5293718972346367|07|2033|807
5293711979987152|12|2029|330
5293713472632907|04|2029|994
5293713700101988|04|2025|948
5293711539867231|09|2030|969
5293716572732699|12|2033|328
5293711727737994|02|2025|928
5293715307920655|09|2034|205
5293718489813061|06|2033|442
5293714439036453|08|2025|375
5293718208210249|06|2033|664
5293719080512052|08|2028|289
5293718375506454|01|2024|873
5293711784259179|01|2029|612
5293718720953239|11|2028|672
5293718033335003|01|2031|462
5293714676126667|09|2027|405
5293712907107366|05|2028|287
5293713071616114|04|2032|110
5293713960635316|07|2025|542
5293712348229709|12|2032|139
5293717836791953|06|2034|715
5293719864296220|06|2026|639
5293713698833920|01|2028|123
5293716878591114|04|2030|301
5293713785911051|03|2032|614
5293717344506090|02|2033|317
5293711888890257|12|2032|615
5293715654417468|02|2025|752
5293713835529408|12|2026|466
5293712405039261|08|2028|359
5293711965867858|08|2032|438
5293718386257303|07|2026|544
5293719008883952|03|2024|346
5293711424367780|12|2031|432
5293714005968984|07|2030|482
5293717515130549|06|2034|635
5293715688334058|05|2033|361
5293712942134481|07|2034|395
5293718629055643|03|2029|706
5293714779743968|12|2028|222
5293716311113512|08|2031|891
5293715120573888|08|2028|340
5293715681596578|10|2024|251
5293715108394614|02|2027|515
5293712931120338|02|2032|469
5293715930957019|06|2029|514
5293716591376022|12|2033|204
5293715677868769|02|2026|458
5293718115031889|04|2031|907
5293712180112122|02|2025|535
5293715340546693|05|2030|916
5293711791689730|07|2034|290
5293713898346505|10|2027|715
5293719628534003|05|2033|250
5293719509717439|03|2031|318
5293714230961115|07|2029|366
5293716920118207|01|2032|202
5293714154790910|06|2028|332
5293717772191476|04|2033|106
5293713493051782|09|2033|243
5293718906625024|01|2031|940
5293711342071224|11|2030|171
5293715084653173|02|2032|959
5293711721430983|06|2032|343
5293718672899677|09|2033|573
5293714373665017|09|2033|133
5293713209419067|10|2030|792
5293719302609652|05|2034|296
5293716789261087|08|2030|557
5293713252017011|10|2032|278
5293717299650927|07|2033|508
5293718070174510|03|2026|832
5293711456308119|07|2024|384
5293714114151980|10|2026|749
5293718381572163|07|2034|138
5293713489179875|07|2025|386
5293717363811887|04|2032|445
5293712485666657|05|2027|979
5293713453075831|12|2033|378
5293717966777863|09|2028|294
5293718057588701|03|2031|503
5293715006089294|02|2024|780
5293713576104929|05|2030|216
5293716025584495|09|2030|392
5293718347476445|04|2031|313
5293712177451053|03|2024|297
5293715264431014|10|2024|411
5293712549147604|12|2027|407
5293713132243727|02|2028|620
5293718302463230|05|2032|739
5293718352356900|07|2029|248
5293717706557548|06|2029|249
5293719221796283|04|2029|112
5293712850547630|09|2029|580
5293712511431099|10|2029|862
5293717635436900|08|2029|597
5293713932619498|01|2030|551
5293714149144050|04|2031|128
5293717192508718|12|2024|940
5293718013937653|12|2032|478
5293719643901386|03|2033|431
5293718714896103|08|2031|485
5293715065453374|03|2029|596
5293712293424410|12|2032|309
5293719096871838|09|2024|379
5293715346706783|10|2024|330
5293713399441888|02|2025|734
5293718064999861|03|2026|277
5293718059428851|10|2028|732
5293717389509351|04|2026|988
5293713624428095|07|2033|852
5293719695120250|06|2034|883
5293716226926069|02|2025|676
5293712934924465|04|2033|605
5293717836187785|06|2026|751
5293713133009059|05|2027|832
5293713298763237|01|2034|928
5293714090318966|12|2028|185
5293719279301728|11|2030|972
5293711676066467|03|2026|114
5293718391821961|05|2032|865
5293718847256447|02|2030|447
5293713527004959|03|2029|403
5293711222435367|11|2034|336
5293714741717167|06|2029|548
5293713020071657|12|2026|903
5293712730242643|12|2028|916
5293715287972694|01|2024|138
5293713240027501|11|2029|563
5293715984083281|04|2030|754
5293716707144976|08|2027|262
5293712760738764|07|2027|779
5293714969023390|02|2024|567
5293716408972909|05|2034|469
5293718531666557|03|2030|483
5293712770921506|10|2025|712
5293713249262640|01|2030|111
5293715235303148|01|2025|509
5293718743614067|07|2031|416
5293713778645966|02|2025|624
5293717949472573|12|2026|212
5293717704239464|06|2030|148
5293716620168813|01|2033|549
5293714178717801|05|2031|333
5293711746466324|02|2029|275
5293711481594061|05|2029|112
5293711868033026|03|2033|742
5293716649091412|02|2026|197
5293718203378639|02|2027|307
5293715490223543|07|2034|708
5293712564446506|10|2034|138
5293714171724630|10|2033|157
5293716035502786|03|2030|691
5293719257470880|08|2025|942
5293717320169265|03|2026|108
5293714050366328|02|2032|841
5293718767069018|12|2030|538
5293717154201368|03|2027|590
5293715262794054|11|2024|722
5293713852870023|09|2032|528
5293716308238921|02|2029|996
5293715012389307|04|2029|955
5293717516969031|08|2029|491
5293714174922812|06|2026|431
5293711006975207|10|2028|968
5293714160365980|08|2024|531
5293719174028377|09|2025|549
5293718780159149|08|2024|816
5293717017975769|09|2025|106
5293716512671157|04|2028|713
5293719612816786|03|2024|439
5293711061104667|08|2028|458
5293719428893368|01|2033|251
5293716663728719|06|2029|926
5293719902845513|12|2033|468
5293718995459252|03|2028|250
5293716171070860|01|2028|274
5293719838756791|05|2030|130
5293715725369292|09|2029|784
5293712563471367|02|2032|710
5293716788081919|12|2026|935
5293719121698758|06|2029|402
5293717939202008|01|2025|146
5293718723924012|04|2034|161
5293717663977944|05|2025|851
5293719103825915|02|2028|317
5293716373027440|02|2025|757
5293714588194364|08|2027|156
5293712841872780|01|2034|572
5293718981199501|09|2025|574
5293714134096178|02|2025|487
5293714854877858|09|2031|774
5293716202899251|05|2025|571
5293718706743716|07|2027|922
5293715994684589|05|2033|142
5293714183751960|03|2028|883
5293713328082389|08|2033|177
5293717772926918|10|2033|320
5293719505343867|10|2026|550
5293716908285604|02|2034|588
5293717731840880|04|2032|736
5293711293789827|07|2028|207
5293715939296872|08|2026|254
5293716776946551|12|2031|844
5293717775468719|11|2024|843
5293714248228590|03|2026|632
5293719430315889|03|2031|186
5293716646183409|06|2027|159
5293718523827973|01|2034|578
5293711451887848|02|2028|495
5293719554647057|09|2033|458
5293717378278829|03|2026|543
5293714391373445|05|2028|631
5293715962651729|03|2028|468
5293714991621852|12|2024|192
5293717472546768|10|2027|644
5293715942428572|06|2025|958
5293711728060376|08|2032|522
5293718933782089|01|2031|983
5293718999790796|04|2029|495
5293717203838611|01|2030|477
5293712164067516|06|2033|196
5293719071184988|02|2028|150
5293713790135748|01|2028|410
5293717104255971|04|2032|953
5293718639342570|04|2032|834
5293712475442479|03|2033|118
5293717741129580|03|2031|526
5293711297854711|10|2025|393
5293714829032003|05|2027|921
5293714124027102|05|2027|732
5293718080342502|11|2028|130
5293718996898903|09|2024|431
5293712659758209|04|2025|692
5293712974357031|05|2024|965
5293716206209967|07|2025|614
5293714008775718|07|2033|155
5293717695132082|01|2028|102
5293717424040163|04|2033|218
5293712163482728|05|2024|608
5293715454877145|03|2029|289
5293715332627370|12|2034|144
5293714707274323|08|2028|839
5293711313750385|03|2032|687
5293716657994192|08|2030|248
5293719305958694|01|2031|758
5293719126010729|09|2034|132
5293712018021242|01|2034|197
5293713395583759|05|2030|228
5293715839387118|04|2025|158
5293713236053583|10|2030|193
5293716509877032|09|2026|278
5293719265129874|02|2031|372
5293712218671336|01|2025|125
5293714768955992|05|2027|276
5293717554421870|09|2029|553
5293711347491353|09|2029|301
5293712478158117|07|2029|465
5293717983794832|12|2026|637
5293716820335924|02|2024|867
5293717084877318|10|2024|339
5293712606954862|08|2025|900
5293715309044840|09|2033|940
5293718950461815|11|2032|855
5293712279636845|12|2034|438
5293715773639613|04|2032|245
5293711019698993|07|2032|820
5293712623422582|01|2034|161
5293717569830023|06|2027|437
5293712257232435|12|2034|428
5293713213800255|09|2024|775
5293718381563278|01|2031|634
5293719926882475|06|2029|298
5293711877009898|02|2033|173
5293711030723807|09|2032|705
5293717696718922|01|2030|682
5293719010205404|08|2033|145
5293715864380727|02|2025|463
5293718270965032|08|2027|173
5293713537965912|05|2031|161
5293718167778589|10|2031|295
5293718130152471|01|2031|734
5293718367272073|07|2024|966
5293715803945948|09|2032|816
5293715878761809|01|2033|317
5293711201329068|01|2034|805
5293718279834809|02|2025|434
5293717295012281|10|2029|686
5293716895733495|08|2027|922
5293713860425562|08|2033|681
5293713162488078|09|2032|688
5293719432435750|09|2032|772
5293713961021727|11|2031|134
5293717534675668|09|2030|465
5293718725510684|10|2032|491
5293719496170010|11|2025|272
5293715952293333|09|2031|771
5293714640083555|08|2026|902
5293716167769487|03|2027|224
5293716560971430|01|2034|349
5293712532388501|07|2026|622
5293713767817771|01|2029|246
5293712361575976|06|2031|455
5293717484345163|03|2029|554
5293719312328504|03|2024|686
5293718253249479|05|2031|898
5293712487606979|09|2026|652
5293714123297819|07|2030|594
5293714404297057|01|2031|767
5293717198380353|12|2029|933
5293716278198576|01|2033|799
5293714845419940|08|2029|657
5293716545536609|02|2034|440
5293719505206557|10|2029|718
5293717375288827|02|2026|169
5293719949454847|09|2024|439
5293712620339984|07|2024|238
5293718360810364|03|2026|668
5293712744952924|09|2033|386
5293718120309892|03|2033|913
5293712068935323|07|2026|576
5293717432047723|02|2032|624
5293714175972639|06|2033|552
5293716237752198|05|2024|853
5293714604413206|03|2030|586
5293714533770917|11|2024|208
5293718923025883|08|2031|125
5293711574831567|11|2033|488
5293712445764593|12|2033|338
5293713102817295|03|2024|336
5293712527822134|04|2028|901
5293716516702169|11|2027|272
5293717733947430|10|2028|768
5293717061615179|01|2029|581
5293712613308443|04|2030|916
5293714759781709|11|2026|433
5293719135076887|02|2033|364
5293711120733414|02|2026|978
5293719068803148|06|2033|920
5293718077741654|06|2028|876
5293717843241548|04|2032|604
5293713504306742|10|2034|392
5293714926023004|03|2025|609
5293712124882048|11|2032|523
5293712860194188|07|2030|719
5293715764240925|04|2024|626
5293717100106051|06|2032|670
5293715214811684|08|2031|558
5293717989392418|10|2030|350
5293711872343641|04|2027|381
5293719745244962|02|2029|549
5293712619701037|10|2032|745
5293718225040920|03|2025|272
5293717082376366|04|2031|904
5293715387490069|11|2034|816
5293717854858394|03|2032|569
5293713793785419|03|2032|546
5293715036987316|04|2027|530
5293711252133303|05|2034|423
5293711580533584|12|2026|360
5293717032238793|12|2026|990
5293719843663323|11|2033|207
5293718133265666|08|2026|853
5293715872061533|12|2028|511
5293713478902996|04|2026|120
5293719793069602|12|2028|811
5293716242867493|03|2034|105
5293714917856665|03|2034|843
5293713736194467|05|2034|472
5293716849522315|05|2034|428
5293712242952022|04|2026|702
5293718241269071|12|2031|829
5293711552227319|09|2026|630
5293711783497600|02|2030|450
5293716392258487|12|2026|142
5293719853807853|05|2034|721
5293716745825331|10|2030|184
5293715523491422|09|2028|210
5293712357250960|08|2025|987
5293714871129554|01|2030|855
5293715161136461|05|2034|939
5293718125429209|11|2033|689
5293719823916142|12|2025|290
5293718971508552|06|2031|907
5293714858492278|09|2032|815
5293717893503522|04|2034|453
5293713274791109|04|2027|534
5293711019386601|06|2034|867
5293715782497391|07|2027|207
5293713390935417|07|2032|100
5293712654968547|07|2030|790
5293717453088542|12|2030|457
5293714843696497|07|2025|817
5293719766959663|01|2026|832
5293716534898158|11|2029|941
5293716831682437|07|2034|794
5293714353449317|04|2027|555
5293715258927521|04|2027|423
5293717229214611|11|2028|904
5293717308604918|05|2032|753
5293713462794221|09|2033|254
5293711976491202|10|2026|157
5293712816388234|04|2024|458
5293716262927920|07|2032|846
5293718012410618|08|2029|308
5293719700256231|12|2027|305
5293719330735690|08|2026|377
5293719089511414|02|2026|452
5293718408784704|08|2034|402
5293719771228289|03|2031|171
5293715731773372|07|2024|446
5293719096108717|10|2027|792
5293711761405527|03|2029|728
5293712996476663|01|2026|101
5293717819935710|10|2029|183
5293714931842280|08|2029|173
5293715056351337|10|2025|988
5293716944240661|02|2028|483
5293713554150474|02|2028|768
5293716961421586|04|2032|228
5293713902419192|03|2028|680
5293713329513462|11|2029|525
5293719740588682|07|2027|851
5293716321600966|05|2029|330
5293717478889505|09|2034|825
5293717556157245|04|2030|420
5293711131228421|08|2033|604
5293713471090096|05|2032|585
5293717948737726|10|2034|598
5293716958866448|04|2025|909
5293715805660504|08|2028|713
5293719431282108|09|2031|643
5293713264776831|07|2024|872
5293715690631695|01|2032|429
5293716648614473|08|2030|391
5293711682365423|02|2025|702
5293713268488775|02|2024|491
5293718159140780|04|2026|452
5293719278721260|04|2031|626
5293712146567831|06|2029|587
5293717783240454|02|2028|651
5293715928407933|03|2032|927
5293719440184228|01|2024|780
5293711759950571|03|2034|827
5293718273869276|11|2032|396
5293718572620158|09|2024|477
5293711868043667|07|2025|648
5293716419288276|07|2030|647
5293712027765643|04|2030|810
5293718894934305|02|2029|135
5293713096582277|10|2034|342
5293715322893139|12|2031|948
5293711632169113|10|2034|304
5293716039127070|07|2026|129
5293711024165206|04|2030|468
5293713430199919|09|2034|404
5293716035085012|02|2024|659
5293715163450448|03|2028|511
5293716772416115|10|2024|452
5293713650569959|11|2029|825
5293714382121664|06|2028|251
5293719866092481|03|2029|248
5293717514352950|10|2025|374
5293719356533249|07|2027|970
5293713208995149|05|2029|678
5293718738116089|01|2032|196
5293716230503615|02|2025|683
5293712084879845|11|2034|315
5293715689370939|10|2031|308
5293716113316308|09|2027|255
5293711917294253|12|2025|860
5293712038845852|01|2029|101
5293718002653759|10|2029|356
5293712300896997|09|2030|382
5293715146446624|08|2033|252
5293718238297143|11|2033|762
5293712477353226|10|2033|389
5293716328525055|03|2026|464
5293711460388392|02|2034|483
5293715358352415|05|2025|501
5293714041740420|03|2033|310
5293719687709215|03|2028|160
5293716593223013|09|2032|745
5293712938050380|11|2033|524
5293711743342923|03|2033|985
5293713434363626|01|2024|810
5293712022636045|09|2025|322
5293719089426927|12|2034|410
5293718285102285|04|2033|978
5293713186363400|11|2029|829
5293718722159609|08|2030|968
5293718656963302|07|2032|395
5293718278914902|03|2034|270
5293716857867460|11|2030|353
5293713803823249|01|2030|817
5293719136526094|12|2030|921
5293715879753272|04|2025|398
5293713106224729|11|2026|772
5293716673196206|08|2033|849
5293718629198057|02|2027|685
5293713475656026|07|2032|196
5293713206545691|10|2026|237
5293711813823373|11|2030|420
5293713237000078|03|2027|338
5293714164675648|08|2034|858
5293711479226513|05|2024|533
5293718114026157|09|2026|221
5293719620521017|12|2028|906
5293711517702663|09|2027|692
5293715056698123|07|2030|497
5293719117174718|10|2027|941
5293717870805652|06|2031|898
5293717385046688|09|2027|874
5293717299203379|05|2034|500
5293712237486057|03|2031|229
5293711592315256|07|2025|825
5293716773478752|11|2033|540
5293711070380778|09|2033|659
5293718949778926|04|2028|215
5293711003592994|02|2025|936
5293717958396272|07|2027|127
5293719804013825|06|2030|306
5293714093333638|05|2028|975
5293716315004331|12|2027|507
5293712079414751|02|2026|470
5293712867210694|06|2034|435
5293716839599653|08|2024|152
5293716388626986|07|2033|128
5293718952906371|03|2031|106
5293713054243256|11|2025|543
5293711698404690|03|2025|900
5293711302163287|07|2034|859
5293718876478690|07|2033|172
5293714115819464|10|2031|845
5293713819813839|04|2025|864
5293713514351217|09|2028|138
5293713137633435|06|2027|680
5293715728055731|02|2025|505
5293715979967066|07|2026|962
5293713282553284|01|2030|295
5293719667641753|11|2025|948
5293718695409880|11|2031|630
5293717980211070|12|2034|315
5293712667934339|01|2033|146
5293719054005378|10|2032|198
5293711633702958|03|2034|150
5293711468726094|03|2026|446
5293717057050968|12|2031|652
5293717663080929|09|2031|242
5293715583628585|02|2025|959
5293711569325146|11|2025|678
5293717905046998|02|2030|862
5293719305726034|07|2033|710
5293716437303312|10|2031|514
5293717850141156|09|2024|841
5293716088063704|09|2033|312
5293717302403253|12|2025|252
5293713319166948|05|2025|205
5293713621522285|03|2024|860
5293717027703554|06|2034|361
5293717272688882|01|2025|599
5293712126162878|02|2031|179
5293716734055439|11|2034|344
5293719534849314|02|2032|473
5293713790291406|12|2026|150
5293714849811552|06|2026|781
5293714683390793|04|2034|715
5293718143081678|07|2024|789
5293718505722566|06|2025|863
5293719445685676|11|2025|689
5293714865874256|03|2027|188
5293712940450868|05|2026|147
5293717371412612|07|2033|837
5293719523035767|06|2024|382
5293717721651146|04|2027|176
5293713310934530|12|2026|366
5293717983310528|11|2029|846
5293716010638913|08|2034|316
5293717994840792|02|2025|132
5293719425987175|03|2034|837
5293711269430946|10|2026|400
5293716207672058|11|2031|651
5293719668887992|09|2031|682
5293711072555989|07|2027|629
5293719039293973|03|2034|642
5293713153837685|10|2027|174
5293711899662847|04|2033|581
5293714140675354|11|2025|600
5293717580009964|03|2031|500
5293713074210887|02|2030|360
5293718085119941|01|2028|779
5293719428770448|07|2025|129
5293719254790764|02|2024|810
5293716585909656|01|2032|297
5293718110379695|08|2031|888
5293714178540226|10|2029|407
5293712208857344|03|2034|252
5293711037352848|10|2031|928
5293714846158893|03|2032|699
5293718984455083|06|2025|471
5293711907801182|06|2026|644
5293718519541972|01|2034|425
5293712282438115|08|2033|250
5293718535217470|11|2025|174
5293711205636016|08|2028|616
5293719363678169|12|2028|361
5293712939654403|11|2028|329
5293715486295849|02|2029|518
5293719113635047|07|2030|923
5293715548447205|03|2031|721
5293713496902430|12|2028|456
5293718972152801|08|2034|753
5293716035340342|07|2034|782
5293713236956366|04|2032|629
5293712170834370|07|2028|223
5293715937071891|12|2028|831
5293718073118839|11|2025|357
5293716173366975|02|2025|935
5293713991520362|02|2027|945
5293713089396451|02|2024|309
5293711188316005|04|2032|548
5293711140276703|03|2026|790
5293713169373069|01|2027|364
5293713777590399|04|2033|250
5293712522239985|10|2026|823
5293711136866440|02|2028|125
5293716911318881|09|2031|263
5293711413718232|12|2026|738
5293718691597421|12|2034|846
5293716604996168|06|2025|153
5293716499299612|08|2030|652
5293717628489276|03|2028|455
5293713109576077|10|2030|290
5293713543382468|01|2031|814
5293714536660486|01|2024|607
5293718789249273|11|2031|342
5293719895861199|08|2032|275
5293717364205705|02|2026|675
5293719865368771|10|2029|847
5293713941971293|03|2025|732
5293712175284250|04|2034|131
5293717221009168|12|2028|375
5293719776720012|03|2033|213
5293717593124315|12|2030|831
5293714117880834|06|2034|569
5293714038796941|12|2033|686
5293718053407599|02|2029|126
5293716663154998|12|2028|437
5293716843135713|06|2028|231
5293713628198158|10|2026|286
5293719668051489|05|2029|645
5293711836686106|07|2028|811
5293712316177636|04|2032|776
5293714084732988|09|2029|242
5293718898138796|07|2024|169
5293717555266663|11|2034|724
5293714014549455|11|2025|350
5293711982742539|03|2026|572
5293716484510215|04|2025|971
5293712218218064|02|2024|321
5293712659483790|05|2028|951
5293712957444813|12|2033|718
5293718246544182|03|2030|167
5293711090429502|06|2024|232
5293711571518727|06|2031|169
5293714338963187|07|2033|710
5293715830925576|10|2032|603
5293718409720247|02|2030|417
5293718292111122|06|2034|325
5293711938939829|12|2026|368
5293713782139988|09|2028|147
5293715951189048|06|2031|191
5293712329431347|09|2032|486
5293718675635036|02|2024|354
5293711284539700|04|2031|741
5293719883995715|02|2030|794
5293718414187225|12|2027|917
5293718784034156|05|2024|786
5293712710429378|09|2033|256
5293711558236963|08|2031|413
5293716907818254|09|2027|214
5293713189697198|11|2032|554
5293714965147385|11|2031|626
5293719713325110|04|2033|269
5293718701133901|06|2027|893
5293715982619713|03|2029|283
5293715874128630|06|2029|488
5293717740979861|10|2033|550
5293715829367329|11|2025|192
5293718124628631|05|2024|577
5293718735714921|02|2029|528
5293718127487366|06|2031|649
5293715371307259|08|2031|147
5293712957705995|05|2028|114
5293719267514378|12|2028|893
5293717585964137|06|2026|599
5293717953632425|01|2026|832
5293712118894590|05|2027|893
5293715615529437|02|2031|639
5293718238734166|02|2029|842
5293717910819376|01|2033|792
5293713783784850|09|2028|354
5293716820711519|08|2029|177
5293714347060100|02|2032|188
5293718252496973|08|2030|109
5293715550005211|01|2029|197
5293718923427333|10|2025|830
5293719657911091|03|2027|756
5293713076127039|08|2028|987
5293717683675201|08|2026|744
5293712169364574|11|2028|797
5293715382004007|04|2025|974
5293716554224934|11|2032|796
5293713423756950|05|2027|603
5293719177682772|08|2025|495
5293711031827690|07|2029|899
5293713733253127|10|2028|153
5293712740870274|06|2030|949
5293717751964792|02|2032|888
5293711160570070|02|2024|979
5293716604139506|03|2027|276
5293718445853873|11|2033|682
5293714065520980|05|2027|710
5293711342667760|10|2034|480
5293719615319015|04|2032|659
5293718523827547|04|2027|599
5293718626011848|11|2032|436
5293718184248667|01|2034|882
5293719776581431|08|2025|983
5293719033916273|12|2029|147
5293718998258975|09|2033|219
5293714652549600|03|2024|698
5293719111407049|07|2034|844
5293715248556458|05|2032|565
5293717055172603|04|2026|993
5293716051809399|02|2026|251
5293716729690464|05|2032|670
5293711535993607|08|2032|990
5293716215857021|07|2029|122
5293715399383778|07|2027|301
5293715162609892|10|2025|929
5293718855261057|03|2031|402
5293712861287171|01|2030|160
5293714995090647|04|2029|954
5293711656654007|12|2033|140
5293719098232024|05|2031|352
5293719552443658|12|2026|808
5293714955727380|05|2028|297
5293719965755197|06|2031|994
5293711446344182|04|2027|288
5293711842350632|10|2030|374
5293714097324366|11|2030|687
5293715769311019|03|2026|878
5293712633546578|10|2024|377
5293715799196405|04|2029|670
5293718934908689|11|2028|422
5293712241281644|07|2025|833
5293714228522177|12|2026|235
5293718353899320|09|2031|331
5293712857734975|10|2026|677
5293718627819269|02|2031|718
5293713718166002|08|2031|273
5293716500168752|07|2029|239
